ID,¿Cuál es su rango de edad actual?,Nivel de estudios de los padres,¿Entre qué rango se encontró su promedio ponderado de postulación a la Universidad?,Sus estudios de enseñanza media fueron realizados en...,Sus estudios de pregrado los realizó en ...,Carrera,Año de egreso,Año de titulación,Ciudad en la que reside actualmente,¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad de Chile],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad Católica],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad de Santiago],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad de Concepción],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad de Talca],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Inacap],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad Católica de Valparaíso],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad Adolfo Ibáñez],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Duoc UC],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad de Valparaíso],¿Por qué cree que la UTFSM se asemeja a las siguientes Instituciones? [Universidad del Bío Bío],En la actualidad ¿Se encuentra trabajando?,Si no está trabajando ¿Cuál es el motivo?,Si se encuentra en un programa de continuidad de estudios ¿Qué motivó su continuación de estudios?,Tamaño de la empresa donde trabaja,¿Cuál es su cargo actual?,Tiempo en la empresa,Situación contractual,Rango de sueldo líquido,¿En qué Sector trabaja?,Considera que su trabajo es acorde a su especialidad,¿Cuánto tiempo se demoró en encontrar trabajo?,Considera que su remuneración actual es acorde a su preparación profesional,¿Cómo evalúa el nivel de cumplimiento de las expectativas que tenía al egresar  respecto de su situación actual?,¿Cursa estudios de postgrado?,¿Qué tan de acuerdo estaría que su hijo estudie en la USM?,Tiene pensado hacer cursos de postgrado (si ya hizo uno ¿hacer otro?),Si está interesado le gustaría hacerlo en la UTFSM,¿Algunos de sus padres estudió en la USM?,¿Tiene algún otro pariente que sea exalumno de la USM?,¿Qué tan satisfecho se encuentra con el proceso formativo de su carrera?,¿Qué tan satisfecho se encuentra con la infraestructura de tu Sede o Campus?,¿Qué tan satisfecho se encuentra con la experiencia universitaria vivida?,La UTFSM es una Universidad de prestigio [La UTFSM es una Universidad de prestigio],La UTFSM es una Universidad de prestigio [La UTFSM es una Universidad sólida en términos de la formación que entrega],La UTFSM es una Universidad de prestigio [De la UTFSM egresan profesionales con una base técnica],La UTFSM es una Universidad de prestigio [La UTFSM se caracteriza por la exigencia en sus planes de estudio],La UTFSM es una Universidad de prestigio [La UTFSM se caracteriza por ser una Universidad de punta en carreras tecnológicas],La UTFSM es una Universidad de prestigio [La UTFSM se caracteriza por su calidad docente],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Capacidad de Adaptación],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Capacidad de Compromiso],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Empatía],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Productividad],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Autocuidado],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Tolerancia a la frustración],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Liderazgo],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Comunicación efectiva],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Capacidad de delegar],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Capacidad de negociación],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Planificación],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Capacidad de gestionar],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Capacidad de Trabajar en equipo],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Actualización del conocimiento (Busca constantemente tener los conocimientos más actuales para desarrollarse adecuadamente en su que hacer)],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Relaciones públicas],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Pensamiento Analítico],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Manejo de tecnologías],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Dominio de inglés escrito],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Dominio de inglés hablado],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Dinamismo y energía],Marque su grado de acuerdo o desacuerdo sobre las competencias que usted ha tenido que desarrollar en el mundo empresarial [Orientación al cliente externo e interno]
238,30 - 34 años,Técnico Nivel Medio,601 - 700,Colegio / Liceo Particular subvencionado - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Electrónica,2006,2007,Villa Alemana,Imagen Universidad,Imagen Universidad,No opino,No opino,No opino,No opino,No opino,No opino,No opino,No opino,No opino,Si,,,Pequeña empresa (de 10 a 49 trabajadores),Asistente,Menos de 6 meses,Contrato a plazo fijo,$350.001 - $500.000,Transporte y Telecomunicaciones,No,Más de un año,No,Poco cumplidas,Si,Muy de acuerdo,Si,Si,No,No,6,5,7,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo
239,25 - 29 años,Técnico Universitario,601 - 700,Colegio / Liceo Particular subvencionado - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Control de alimentos,2006,2007,Valparaíso,Calidad educación,Imagen Universidad,Perfil Técnico / Tecnológico,Perfil Técnico / Tecnológico,No opino,No opino,Calidad educación,No opino,No opino,Buen nivel de alumnos,No opino,Si,,Para acceder a un mejor trabajo,,,,,,,,,,Poco cumplidas,No,Muy de acuerdo,Si,Si,Si,Si,6,5,7,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,Desacuerdo,Desacuerdo,Muy de Acuerdo,Desacuerdo,Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy de Acuerdo
240,25 - 29 años,Enseñanza Media completa,501 - 600,Colegio / Liceo Particular subvencionado - Técnico Nivel Medio,Sede Viña del Mar,Técnico Universitario en Electricidad,2005,2007,La Calera,Buen nivel de alumnos,Imagen Universidad,Perfil Técnico / Tecnológico,Calidad educación,Imagen Universidad,No opino,Calidad educación,No opino,Buen nivel de alumnos,Perfil Técnico / Tecnológico,Calidad educación,Si,,,Gran Empresa (Más de 200 trabajadores),Especialista,Entre 3 y 5 años,Contrato a plazo indefinido,$750.001 - $1.000.000,Minería,Si,Entre 3 y 6 meses,No,Cumplidas,No,Muy de acuerdo,Si,Si,No,No,7,7,7,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo
241,30 - 34 años,Estudios Superiores Completos,601 - 700,Colegio / Liceo Particular - Científico Humanista,Casa Central,Ingeniería Comercial,2007,2007,Santiago,No opino,No opino,Calidad educación,No opino,No opino,No opino,Calidad educación,No opino,No opino,No opino,No opino,Si,,,Gran Empresa (Más de 200 trabajadores),Ingeniero,Entre uno y 3 años,Contrato a plazo indefinido,$750.001 - $1.000.000,Gran Comercio,No,Más de un año,No,Poco cumplidas,No,Indiferente,Si,No,No,Si,5,5,5,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Indiferente,Indiferente,De Acuerdo,De Acuerdo
242,25 - 29 años,Enseñanza Media completa,601 - 700,Colegio / Liceo Particular subvencionado - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Electrónica,2006,2007,Quilpué,Perfil Técnico / Tecnológico,Buen nivel de alumnos,No opino,No opino,No opino,No opino,Calidad educación,No opino,No opino,Imagen Universidad,No opino,Si,,Perfeccionamiento,,,,,,,,,,Poco cumplidas,Si,De acuerdo,No,Si,No,Si,6,5,6,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Desacuerdo,Desacuerdo,De Acuerdo,Indiferente
243,25 - 29 años,Estudios Superiores Completos,601 - 700,Colegio / Liceo Particular - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Control de alimentos,2006,2007,Puerto Montt,Calidad educación,Calidad educación,No opino,No opino,No opino,Perfil Técnico / Tecnológico,Calidad educación,Calidad educación,Perfil Técnico / Tecnológico,No opino,No opino,No,Continuidad de estudios,Para acceder a un mejor trabajo,,,,,,,,,,Cumplidas,No,Muy de acuerdo,No,,No,Si,6,5,6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Indiferente,Indiferente,De Acuerdo,Indiferente
244,25 - 29 años,Estudios Superiores Completos,501 - 600,Colegio / Liceo Municipal - Científico Humanista,Sede Viña del Mar,Ingeniería en Mecánica de Procesos y Mantenimiento Industrial,2007,2007,Santiago,Perfil Técnico / Tecnológico,Calidad educación,Perfil Técnico / Tecnológico,Imagen Universidad,Imagen Universidad,Perfil Técnico / Tecnológico,No opino,Calidad educación,No opino,No opino,No opino,Si,,,Gran Empresa (Más de 200 trabajadores),Gerente,Entre 3 y 5 años,Contrato a plazo indefinido,$2.000.001 - $2.500.000,Industria manufacturera metálicas,Si,Menos de 3 meses,Si,Muy cumplidas,Si,Desacuerdo,Si,No,No,No,6,6,6,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Indiferente,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo
245,25 - 29 años,Enseñanza Media completa,601 - 700,Colegio / Liceo Municipal - Científico Humanista,Sede Viña del Mar,Ingeniería en Prevención de Riesgos Laborales y Ambientales,2005,2007,Ovalle,Calidad educación,Calidad educación,Calidad educación,Calidad educación,No opino,No opino,No opino,No opino,No opino,No opino,No opino,Si,,,Gran Empresa (Más de 200 trabajadores),Asesor,Entre 6 meses y un año,Contrato a plazo indefinido,$1.250.001 - $1.500.000,Minería,Si,Menos de 3 meses,Si,Cumplidas,No,Muy de acuerdo,Si,Si,No,No,6,5,7,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo
246,30 - 34 años,Estudios Superiores Completos,501 - 600,Colegio / Liceo Municipal - Científico Humanista,Sede Viña del Mar,Ingeniería en Mecánica de Procesos y Mantenimiento Industrial,2006,2007,Santiago,Calidad educación,Calidad educación,Imagen Universidad,No opino,No opino,Perfil Técnico / Tecnológico,Calidad educación,Calidad educación,Perfil Técnico / Tecnológico,Calidad educación,No opino,Si,,,Mediana Empresa (de 50 a 199 trabajadores),Jefe de Área / Sección / Departamento / Local,Entre uno y 3 años,Contrato a plazo indefinido,$750.001 - $1.000.000,Industria manufacturera metálicas,Si,Menos de 3 meses,Si,Cumplidas,No,Muy de acuerdo,Si,Si,No,No,7,7,7,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Indiferente,De Acuerdo,De Acuerdo
247,25 - 29 años,Enseñanza Media completa,601 - 700,Colegio / Liceo Particular subvencionado - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Electrónica,2006,2007,Santiago,Calidad educación,Calidad educación,Buen nivel de alumnos,Imagen Universidad,No opino,No opino,Imagen Universidad,No opino,No opino,No opino,No opino,Si,,Para certificar conocimientos que ya he adquirido en la práctica,Mediana Empresa (de 50 a 199 trabajadores),Supervisor,Entre uno y 3 años,Contrato a plazo indefinido,$1.000.001 - $1.250.000,Transporte y Telecomunicaciones,Si,Menos de 3 meses,Si,Muy cumplidas,No,Muy de acuerdo,Si,Si,No,No,6,6,6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Indiferente,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo
248,25 - 29 años,Estudios Superiores Completos,751 - 800,Colegio / Liceo Particular - Científico Humanista,Casa Central,Ingeniería Civil Electrónica,2009,2011,Santiago,Imagen Universidad,Imagen Universidad,No opino,No opino,No opino,Perfil Técnico / Tecnológico,No opino,No opino,No opino,No opino,No opino,Si,,,Pequeña empresa (de 10 a 49 trabajadores),Líder del proyecto,Entre 6 meses y un año,Contrato a plazo indefinido,$750.001 - $1.000.000,Otro,Si,Menos de 3 meses,No,Muy cumplidas,No,Muy de acuerdo,Si,Si,No,No,7,6,7,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,De Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Indiferente
249,25 - 29 años,Enseñanza Media completa,601 - 700,Colegio / Liceo Municipal - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Química mención analítica,2007,2007,La Calera,Calidad educación,Calidad educación,Perfil Técnico / Tecnológico,Calidad educación,No opino,Perfil Técnico / Tecnológico,Calidad educación,No opino,Perfil Técnico / Tecnológico,Calidad educación,No opino,Si,,,Pequeña empresa (de 10 a 49 trabajadores),Supervisor,Menos de 6 meses,Contrato a plazo fijo,$350.001 - $500.000,Retail,Si,Entre 6 y 11 meses,Si,Poco cumplidas,No,Muy en Desacuerdo,Si,Si,No,No,6,5,7,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Indiferente,Muy de Acuerdo,Muy de Acuerdo
250,30 - 34 años,Enseñanza Media incompleta,501 - 600,Colegio / Liceo Municipal - Científico Humanista,Sede Viña del Mar,Técnico Universitario en Mecánica Industrial,2006,2007,Santiago,Calidad educación,Calidad educación,Calidad educación,Calidad educación,No opino,No opino,No opino,No opino,No opino,No opino,No opino,Si,Opción propia,Para certificar conocimientos que ya he adquirido en la práctica,Microempresa (hasta 9 trabajadores),Gerente,Entre 3 y 5 años,Contrato a plazo indefinido,$1.000.001 - $1.250.000,Otro,Si,Menos de 3 meses,Si,Muy cumplidas,No,Muy de acuerdo,Si,Si,No,No,4,5,4,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Indiferente,Indiferente,Indiferente,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Indiferente,Muy de Acuerdo,Muy de Acuerdo,Indiferente,Indiferente,Indiferente
251,25 - 29 años,Postgrado,Ingreso especial,Colegio / Liceo Particular - Científico Humanista,Sede Viña del Mar,Ingeniería de Ejecución en Sistemas Computacionales,2006,2007,Santiago,Imagen Universidad,No opino,Perfil Técnico / Tecnológico,No opino,No opino,No opino,No opino,No opino,No opino,No opino,No opino,Si,,,Gran Empresa (Más de 200 trabajadores),Desarrollador,Entre uno y 3 años,Contrato a plazo indefinido,$1.250.001 - $1.500.000,Otro,Si,Menos de 3 meses,No,Muy cumplidas,No,Muy de acuerdo,Si,Si,Si,Si,7,7,7,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo
252,40 o más,Enseñanza Básica,Ingreso especial,Colegio / Liceo Particular subvencionado - Técnico Nivel Medio,Sede Viña del Mar,Ingeniería de Ejecución en Mantenimiento Industrial,1987,2007,Viña del Mar,No opino,Buen nivel de alumnos,No opino,No opino,No opino,No opino,Buen nivel de alumnos,No opino,No opino,No opino,No opino,Si,,,Gran Empresa (Más de 200 trabajadores),Ingeniero,Más de 5 años,Contrato a plazo indefinido,$1.250.001 - $1.500.000,Minería,Si,Menos de 3 meses,No,Muy cumplidas,No,Muy de acuerdo,Si,Si,No,Si,6,7,7,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Indiferente,De Acuerdo,De Acuerdo
253,35 - 39 años,Técnico Nivel Medio,Ingreso especial,Colegio / Liceo Particular subvencionado - Técnico Nivel Medio,Sede Viña del Mar,Ingeniería de Ejecución en Sistemas Computacionales,2003,2007,Quillota,Perfil Técnico / Tecnológico,Calidad educación,No opino,No opino,No opino,No opino,Calidad educación,No opino,No opino,No opino,No opino,Si,,Mi carrera no es validada en el mercado,,,,,,,,,,Poco cumplidas,No,Muy en Desacuerdo,Si,Si,No,Si,4,7,4,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,De Acuerdo,Desacuerdo,Muy en Desacuerdo,Desacuerdo,De Acuerdo,De Acuerdo,Desacuerdo,De Acuerdo,Muy en Desacuerdo,Desacuerdo,Muy de Acuerdo,Desacuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo
254,40 o más,Enseñanza Media incompleta,501 - 600,Colegio / Liceo Municipal - Científico Humanista,Campus Santiago,Ingeniería de Ejecución en Gestión Industrial,2006,2007,La Serena,Calidad educación,Imagen Universidad,Perfil Técnico / Tecnológico,No opino,No opino,No opino,No opino,No opino,No opino,No opino,No opino,No,No encuentro trabajo,Perfeccionamiento,,,,,,,,,,Nada cumplidas,No,Muy de acuerdo,No,Si,No,No,5,6,6,Totalmente de acuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,Indiferente,De Acuerdo,Indiferente,De Acuerdo,Indiferente,Indiferente,De Acuerdo,De Acuerdo,De Acuerdo,Indiferente,Indiferente,De Acuerdo,Muy de Acuerdo,Indiferente,Indiferente,De Acuerdo,De Acuerdo
255,30 - 34 años,Enseñanza Media incompleta,Ingreso especial,Colegio / Liceo Municipal - Técnico Nivel Medio,Sede Viña del Mar,Ingeniería de Ejecución en Sistemas Computacionales,2006,2007,Santiago,No opino,No opino,Perfil Técnico / Tecnológico,No opino,No opino,Perfil Técnico / Tecnológico,No opino,No opino,Perfil Técnico / Tecnológico,No opino,No opino,Si,,Para acceder a un mejor trabajo,,,,,,,,,,Poco cumplidas,Si,Desacuerdo,Si,Si,No,No,5,6,5,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo,Muy de Acuerdo
256,25 - 29 años,Enseñanza Media incompleta,601 - 700,Colegio / Liceo Particular - Técnico Nivel Medio,Campus Rancagua,Ingeniería de Ejecución en Proyectos Estructurales,mmm,2011,Cauquenes,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Imagen Universidad,Si,,,,Administrador,,,Menos de $200.000,Agropecuario,,,,Cumplidas,Si,De acuerdo,No,,No,No,2,5,1,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Totalmente en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo,Muy en Desacuerdo
257,25 - 29 años,Enseñanza Media completa,601 - 700,Colegio / Liceo Particular subvencionado - Técnico Nivel Medio,Sede Viña del Mar,Técnico Universitario en Electrónica,2006,2007,Rancagua,Calidad educación,Imagen Universidad,No opino,No opino,No opino,Perfil Técnico / Tecnológico,No opino,No opino,Perfil Técnico / Tecnológico,No opino,No opino,Si,,,Gran Empresa (Más de 200 trabajadores),Técnico Superior Universitario,Entre uno y 3 años,Contrato a plazo indefinido,$500.001 - $750.000,Minería,Si,Menos de 3 meses,Si,Poco cumplidas,No,Muy en Desacuerdo,Si,Si,No,No,7,7,7,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,Muy de Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,De Acuerdo,Muy de Acuerdo,De Acuerdo,Desacuerdo,Desacuerdo,De Acuerdo,De Acuerdo
